년,월,합계일조시간(hr),합계전천일사량(MJ/㎡),지역
 2001,06,243.1,441.28,경상남도
 2001,07,277.5,550.49,경상남도
 2001,08,242.6,521.9,경상남도
 2001,09,211.4,482.72,경상남도
 2002,03,269.4,482.64,경상남도
 2002,04,281.8,504.19,경상남도
 2002,05,286.3,523.3,경상남도
 2002,06,315.4,567.44,경상남도
 2002,07,266.2,434.93,경상남도
 2002,08,214.2,385.65,경상남도
 2002,09,240.1,474.17,경상남도
 2003,03,252.0,452.51,경상남도
 2003,04,244.4,480.44,경상남도
 2003,05,258.0,526.37,경상남도
 2003,06,256.6,467.29,경상남도
 2003,07,182.1,349.96,경상남도
 2003,08,242.3,421.32,경상남도
 2003,09,211.1,396.94,경상남도
 2004,03,247.9,487.62,경상남도
 2004,04,248.1,557.82,경상남도
 2004,05,210.4,498.53,경상남도
 2004,06,246.2,516.23,경상남도
 2004,07,222.0,548.15,경상남도
 2004,08,249.1,493.01,경상남도
 2004,09,157.0,372.49,경상남도
 2005,03,244.4,510.53,경상남도
 2005,04,254.1,590.43,경상남도
 2005,05,309.0,679.06,경상남도
 2005,06,245.8,538.48,경상남도
 2005,07,206.2,461.21,경상남도
 2005,08,217.0,446.5,경상남도
 2005,09,165.3,369.93,경상남도
 2006,03,242.7,526.72,경상남도
 2006,04,199.7,483.59,경상남도
 2006,05,207.6,514.69,경상남도
 2006,06,241.6,558.64,경상남도
 2006,07,126.1,328.75,경상남도
 2006,08,281.3,553.52,경상남도
 2006,09,192.6,474.61,경상남도
 2007,03,204.0,491.13,경상남도
 2007,04,236.4,595.15,경상남도
 2007,05,267.0,681.88,경상남도
 2007,06,186.5,535.77,경상남도
 2007,07,170.3,490.53,경상남도
 2007,08,172.7,500.56,경상남도
 2007,09,118.4,348.69,경상남도
 2008,03,219.3,436.73,경상남도
 2008,04,221.4,467.58,경상남도
 2008,05,232.9,528.09,경상남도
 2008,06,130.3,505.17,경상남도
 2008,07,174.9,530.53,경상남도
 2008,08,224.3,539.83,경상남도
 2008,09,158.6,415.38,경상남도
 2009,03,208.1,508.42,경상남도
 2009,04,246.6,606.8,경상남도
 2009,05,254.9,658.73,경상남도
 2009,06,186.4,566.86,경상남도
 2009,07,102.5,424.73,경상남도
 2009,08,191.8,458.11,경상남도
 2009,09,190.3,482.02,경상남도
 2010,03,128.7,369.25,경상남도
 2010,04,185.4,517.4,경상남도
 2010,05,226.7,645.88,경상남도
 2010,06,208.5,580.84,경상남도
 2010,07,205.0,492.82,경상남도
 2010,08,276.5,507.77,경상남도
 2010,09,232.1,482.81,경상남도
 2011,03,263.2,573.54,경상남도
 2011,04,245.0,615.69,경상남도
 2011,05,205.4,592.07,경상남도
 2011,06,185.1,574.14,경상남도
 2011,07,169.0,516.31,경상남도
 2011,08,110.1,424.38,경상남도
 2011,09,196.4,492.41,경상남도
 2012,03,213.3,461.5,경상남도
 2012,04,236.4,569.1,경상남도
 2012,05,238.3,642.31,경상남도
 2012,06,175.6,528.07,경상남도
 2012,07,202.4,546.8,경상남도
 2012,08,202.9,491.6,경상남도
 2012,09,215.9,461.2,경상남도
 2013,03,267.4,560.35,경상남도
 2013,04,252.0,576.51,경상남도
 2013,05,275.2,666.39,경상남도
 2013,06,188.5,566.76,경상남도
 2013,07,212.3,563.58,경상남도
 2013,08,284.7,636.4,경상남도
 2013,09,218.6,480.22,경상남도
 2014,03,216.2,468.2,경상남도
 2014,04,219.9,542.75,경상남도
 2014,05,303.0,761.32,경상남도
 2014,06,172.0,543.41,경상남도
 2014,07,239.5,529.28,경상남도
 2014,08,116.7,396.37,경상남도
 2014,09,200.3,465.85,경상남도
 2015,03,265.4,566.1,경상남도
 2015,04,187.0,481.26,경상남도
 2015,05,289.7,716.55,경상남도
 2015,06,212.4,509.61,경상남도
 2015,07,183.1,520.44,경상남도
 2015,08,205.7,529.27,경상남도
 2015,09,217.3,471.43,경상남도
 2016,03,225.9,508.39,경상남도
 2016,04,201.8,547.48,경상남도
 2016,05,270.6,674.8,경상남도
 2016,06,178.0,558.7,경상남도
 2016,07,211.7,598.93,경상남도
 2016,08,281.8,642.99,경상남도
 2016,09,111.0,359.05,경상남도
 2017,03,240.1,520.43,경상남도
 2017,04,244.1,615.31,경상남도
 2017,05,287.4,727.14,경상남도
 2017,06,263.3,701.64,경상남도
 2017,07,171.3,569.55,경상남도
 2017,08,226.6,593.87,경상남도
 2017,09,203.0,492.9,경상남도
 2018,03,218.0,498.56,경상남도
 2018,04,246.2,585.93,경상남도
 2018,05,207.6,596.7,경상남도
 2018,06,210.8,615.61,경상남도
 2018,07,268.1,670.19,경상남도
 2018,08,275.2,556.97,경상남도
 2018,09,146.1,416.23,경상남도
 2019,03,257.7,530.71,경상남도
 2019,04,206.9,514.25,경상남도
 2019,05,304.0,737.24,경상남도
 2019,06,237.3,636.28,경상남도
 2019,07,190.0,522.9,경상남도
 2019,08,228.3,548.18,경상남도
 2019,09,150.0,385.21,경상남도
 2020,03,255.3,546.23,경상남도
 2020,04,284.9,649.95,경상남도
 2020,05,244.2,652.88,경상남도
 2020,06,236.8,639.16,경상남도
 2020,07,98.3,390.49,경상남도
 2020,08,205.1,549.95,경상남도
 2020,09,168.3,417.63,경상남도
 2021,03,242.8,507.71,경상남도
 2021,04,261.3,621.35,경상남도
 2021,05,234.3,615.57,경상남도
 2021,06,219.8,617.09,경상남도
 2021,07,228.2,614.17,경상남도
 2021,08,195.9,525.26,경상남도
 2021,09,140.2,388.56,경상남도
 2022,03,222.2,488.51,경상남도
 2022,04,264.1,629.06,경상남도
 2022,05,310.8,791.13,경상남도
 2022,06,206.4,605.72,경상남도
 2022,07,233.8,595.94,경상남도
 2022,08,186.9,487.96,경상남도
 2022,09,175.9,450.55,경상남도
 1980,03,176.3,668.5,제주도
 1980,04,233.3,983.01,제주도
 1980,05,272.6,1243.48,제주도
 1980,06,192.6,921.71,제주도
 1980,07,165.3,790.06,제주도
 1980,08,147.1,701.75,제주도
 1980,09,218.5,938.15,제주도
 1981,03,206.3,752.93,제주도
 1981,04,215.7,888.62,제주도
 1981,05,272.7,1103.91,제주도
 1981,06,177.9,835.61,제주도
 1981,07,282.5,1251.67,제주도
 1981,08,229.5,1054.43,제주도
 1981,09,208.8,873.87,제주도
 1982,03,207.2,435.11,제주도
 1982,04,196.9,462.27,제주도
 1982,05,255.4,641.29,제주도
 1982,06,263.3,633.8,제주도
 1982,07,179.8,508.07,제주도
 1982,08,245.1,572.33,제주도
 1982,09,177.8,420.52,제주도
 1983,03,148.7,336.82,제주도
 1983,04,189.5,477.93,제주도
 1983,05,225.4,596.84,제주도
 1983,06,178.5,524.78,제주도
 1983,07,198.0,538.1,제주도
 1983,08,193.2,486.04,제주도
 1983,09,144.7,364.45,제주도
 1984,03,199.0,437.96,제주도
 1984,04,192.1,490.99,제주도
 1984,05,242.2,611.52,제주도
 1984,06,153.2,498.25,제주도
 1984,07,219.0,611.03,제주도
 1984,08,237.1,548.76,제주도
 1984,09,176.2,443.79,제주도
 1985,03,152.4,345.08,제주도
 1985,04,208.1,471.01,제주도
 1985,05,187.5,518.32,제주도
 1985,06,161.2,481.78,제주도
 1985,07,238.5,626.32,제주도
 1985,08,229.0,557.11,제주도
 1985,09,194.1,458.6,제주도
 1986,03,190.6,395.48,제주도
 1986,04,215.8,511.12,제주도
 1986,05,232.2,614.7,제주도
 1986,06,191.2,550.16,제주도
 1986,07,165.1,455.71,제주도
 1986,08,241.8,572.22,제주도
 1986,09,183.0,415.34,제주도
 1987,03,148.2,326.99,제주도
 1987,04,193.8,495.12,제주도
 1987,05,212.1,600.79,제주도
 1987,06,194.3,548.16,제주도
 1987,07,132.5,427.15,제주도
 1987,08,183.4,501.6,제주도
 1987,09,221.0,430.28,제주도
 1988,03,156.8,326.29,제주도
 1988,04,232.1,510.67,제주도
 1988,05,242.0,551.37,제주도
 1988,06,174.6,454.48,제주도
 1988,07,263.1,614.36,제주도
 1988,08,240.9,588.09,제주도
 1988,09,191.3,462.97,제주도
 1989,03,203.6,407.56,제주도
 1989,04,230.6,506.08,제주도
 1989,05,217.8,535.83,제주도
 1989,06,195.1,494.94,제주도
 1989,07,232.4,556.34,제주도
 1989,08,191.1,524.67,제주도
 1989,09,166.7,428.39,제주도
 1990,03,218.0,483.06,제주도
 1990,04,209.2,480.95,제주도
 1990,05,208.9,537.4,제주도
 1990,06,216.0,518.75,제주도
 1990,07,260.0,574.86,제주도
 1990,08,285.4,660.71,제주도
 1990,09,189.4,459.08,제주도
 1991,03,168.2,341.76,제주도
 1991,04,210.7,462.99,제주도
 1991,05,214.4,542.25,제주도
 1991,06,173.6,450.73,제주도
 1991,07,195.1,470.98,제주도
 1991,08,231.9,523.38,제주도
 1991,09,205.4,399.9,제주도
 1992,03,124.3,294.26,제주도
 1992,04,226.8,452.27,제주도
 1992,05,263.7,562.75,제주도
 1992,06,240.7,518.71,제주도
 1992,07,242.2,522.83,제주도
 1992,08,223.3,426.05,제주도
 1992,09,212.7,378.25,제주도
 1993,03,170.5,356.96,제주도
 1993,04,224.2,472.83,제주도
 1993,05,194.9,505.86,제주도
 1993,06,140.8,441.09,제주도
 1993,07,117.3,409.07,제주도
 1993,08,125.0,362.44,제주도
 1993,09,171.3,396.64,제주도
 1994,03,208.7,386.02,제주도
 1994,04,169.2,435.36,제주도
 1994,05,224.0,511.02,제주도
 1994,06,184.5,494.61,제주도
 1994,07,323.7,682.25,제주도
 1994,08,277.5,659.15,제주도
 1994,09,270.3,591.9,제주도
 1995,03,192.7,425.82,제주도
 1995,04,209.5,514.12,제주도
 1995,05,223.0,553.14,제주도
 1995,06,194.1,518.1,제주도
 1995,07,224.9,530.51,제주도
 1995,08,267.3,601.83,제주도
 1995,09,158.8,403.58,제주도
 1996,03,140.5,349.75,제주도
 1996,04,228.3,530.37,제주도
 1996,05,235.1,534.38,제주도
 1996,06,137.5,408.31,제주도
 1996,07,215.2,468.03,제주도
 1996,08,230.8,479.78,제주도
 1996,09,227.2,437.83,제주도
 1997,03,179.1,382.61,제주도
 1997,04,199.4,447.01,제주도
 1997,05,229.0,569.54,제주도
 1997,06,213.7,522.4,제주도
 1997,07,203.8,534.55,제주도
 1997,08,227.7,451.56,제주도
 1997,09,221.3,407.29,제주도
 1998,03,168.2,386.44,제주도
 1998,04,140.9,400.37,제주도
 1998,05,177.3,513.32,제주도
 1998,06,140.1,435.76,제주도
 1998,07,216.2,601.67,제주도
 1998,08,240.2,627.19,제주도
 1998,09,214.9,454.74,제주도
 1999,03,119.9,309.75,제주도
 1999,04,212.9,516.06,제주도
 1999,05,257.5,657.1,제주도
 1999,06,178.2,499.06,제주도
 1999,07,142.1,432.37,제주도
 1999,08,126.2,424.4,제주도
 1999,09,154.1,352.4,제주도
 2000,03,219.9,514.81,제주도
 2000,04,226.5,605.55,제주도
 2000,05,241.8,639.46,제주도
 2000,06,165.9,502.96,제주도
 2000,07,227.3,614.81,제주도
 2000,08,244.8,632.7,제주도
 2000,09,174.0,471.87,제주도
 2001,03,221.0,472.24,제주도
 2001,04,231.9,600.76,제주도
 2001,05,201.9,593.95,제주도
 2001,06,145.9,462.19,제주도
 2001,07,261.1,635.99,제주도
 2001,08,211.9,603.1,제주도
 2001,09,220.6,561.88,제주도
 2002,03,195.2,469.65,제주도
 2002,04,171.0,468.38,제주도
 2002,05,161.8,507.95,제주도
 2002,06,234.6,625.7,제주도
 2002,07,149.6,503.99,제주도
 2002,08,183.8,486.37,제주도
 2002,09,229.5,552.27,제주도
 2003,03,180.1,429.53,제주도
 2003,04,181.3,489.03,제주도
 2003,05,179.5,519.42,제주도
 2003,06,186.8,528.68,제주도
 2003,07,98.7,399.71,제주도
 2003,08,184.3,515.46,제주도
 2003,09,232.5,505.31,제주도
 2004,03,207.1,468.59,제주도
 2004,04,222.0,540.07,제주도
 2004,05,172.8,503.02,제주도
 2004,06,192.9,512.74,제주도
 2004,07,301.6,709.95,제주도
 2004,08,248.7,589.97,제주도
 2004,09,143.3,389.81,제주도
 2005,03,217.3,446.84,제주도
 2005,04,238.7,618.12,제주도
 2005,05,250.7,656.52,제주도
 2005,06,206.4,654.5,제주도
 2005,07,164.7,535.8,제주도
 2005,08,192.1,559.19,제주도
 2005,09,188.9,473.45,제주도
 2006,03,219.9,468.61,제주도
 2006,04,189.3,493.91,제주도
 2006,05,152.0,531.37,제주도
 2006,06,145.4,514.84,제주도
 2006,07,153.0,541.32,제주도
 2006,08,254.5,596.54,제주도
 2006,09,158.3,392.77,제주도
 2007,03,177.2,436.79,제주도
 2007,04,198.0,544.66,제주도
 2007,05,234.0,646.99,제주도
 2007,06,136.5,512.41,제주도
 2007,07,164.8,529.53,제주도
 2007,08,238.3,661.13,제주도
 2007,09,159.1,457.09,제주도
 2008,03,222.1,501.43,제주도
 2008,04,176.3,541.42,제주도
 2008,05,217.1,641.0,제주도
 2008,06,93.4,428.33,제주도
 2008,07,229.6,659.78,제주도
 2008,08,195.9,591.4,제주도
 2008,09,145.4,467.16,제주도
 2009,03,167.6,452.78,제주도
 2009,04,259.0,599.19,제주도
 2009,05,263.4,717.61,제주도
 2009,06,208.9,623.8,제주도
 2009,07,153.7,574.58,제주도
 2009,08,208.3,608.99,제주도
 2009,09,188.7,512.86,제주도
 2010,03,124.9,369.36,제주도
 2010,04,169.0,509.6,제주도
 2010,05,209.2,644.65,제주도
 2010,06,142.9,515.91,제주도
 2010,07,160.6,574.45,제주도
 2010,08,233.5,613.5,제주도
 2010,09,187.1,516.26,제주도
 2011,03,230.5,545.89,제주도
 2011,04,233.8,643.37,제주도
 2011,05,185.1,618.17,제주도
 2011,06,129.8,499.06,제주도
 2011,07,201.1,681.13,제주도
 2011,08,152.6,520.98,제주도
 2011,09,238.3,617.35,제주도
 2012,03,168.8,454.85,제주도
 2012,04,214.9,579.57,제주도
 2012,05,219.5,698.99,제주도
 2012,06,156.0,597.27,제주도
 2012,07,180.0,580.38,제주도
 2012,08,209.4,633.44,제주도
 2012,09,187.7,528.09,제주도
 2013,03,228.8,558.54,제주도
 2013,04,227.4,600.03,제주도
 2013,05,257.3,731.37,제주도
 2013,06,125.8,529.32,제주도
 2013,07,247.1,658.01,제주도
 2013,08,286.3,662.33,제주도
 2013,09,228.0,517.58,제주도
 2014,03,218.3,454.87,제주도
 2014,04,208.2,535.26,제주도
 2014,05,275.4,682.63,제주도
 2014,06,163.4,529.41,제주도
 2014,07,134.9,468.17,제주도
 2014,08,143.1,402.01,제주도
 2014,09,185.8,429.36,제주도
 2015,03,214.0,448.34,제주도
 2015,04,178.7,457.56,제주도
 2015,05,255.4,660.45,제주도
 2015,06,153.9,479.34,제주도
 2015,07,196.1,593.93,제주도
 2015,08,217.8,530.07,제주도
 2015,09,209.9,494.55,제주도
 2016,03,207.7,479.48,제주도
 2016,04,180.6,483.09,제주도
 2016,05,207.9,591.9,제주도
 2016,06,121.2,451.38,제주도
 2016,07,225.2,610.55,제주도
 2016,08,296.7,631.34,제주도
 2016,09,140.0,367.08,제주도
 2017,03,214.2,433.79,제주도
 2017,04,208.8,545.76,제주도
 2017,05,256.4,682.11,제주도
 2017,06,180.5,584.91,제주도
 2017,07,208.8,617.2,제주도
 2017,08,271.4,619.22,제주도
 2017,09,159.8,414.01,제주도
 2018,03,193.3,450.58,제주도
 2018,04,211.5,550.16,제주도
 2018,05,159.9,543.09,제주도
 2018,06,208.8,576.1,제주도
 2018,07,272.9,632.09,제주도
 2018,08,297.6,613.7,제주도
 2018,09,166.3,394.68,제주도
 2019,03,213.0,464.14,제주도
 2019,04,202.9,523.03,제주도
 2019,05,268.7,682.44,제주도
 2019,06,209.5,594.51,제주도
 2019,07,175.1,536.39,제주도
 2019,08,225.3,519.94,제주도
 2019,09,180.2,393.46,제주도
 2020,03,222.6,463.7,제주도
 2020,04,279.3,631.61,제주도
 2020,05,210.0,614.98,제주도
 2020,06,164.4,514.61,제주도
 2020,07,130.6,466.66,제주도
 2020,08,242.2,609.75,제주도
 2020,09,180.3,385.26,제주도
 2021,03,204.6,453.55,제주도
 2021,04,241.4,589.31,제주도
 2021,05,240.5,645.53,제주도
 2021,06,229.9,604.98,제주도
 2021,07,175.2,551.05,제주도
 2021,08,200.1,500.53,제주도
 2021,09,171.5,381.35,제주도
 2022,03,179.9,409.19,제주도
 2022,04,242.8,599.27,제주도
 2022,05,271.9,653.49,제주도
 2022,06,212.9,611.4,제주도
 2022,07,256.8,622.55,제주도
 2022,08,246.1,598.05,제주도
 2022,09,179.5,410.16,제주도
